arquivo_csv,quantidade_itens,capacidade_peso,capacidade_volume,algoritmo,execucoes,tempo_medio,tempo_mediano,desvio_padrao_tempo,tempo_minimo,tempo_maximo,lucro_medio,coeficiente_variacao_tempo
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,1000000000,bt,10,"1,2742","0,69","1,6227","0,15","5,5007",6298.3,"1,2735"
CSV_300itens_aumento_de_peso_e_volume.csv,300,10000000,1000000000,bb,10,"0,18","0,099","0,21","0,028","0,74",6298.3,"1,1696"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,1000,dp,10,"0,47","0,47","0,081","0,35","0,61",6229.2,"0,17"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,1000,bt,10,"1,7965","1,1943","1,5790","0,49","4,6759",6229.2,"0,88"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,1000,bb,10,"0,33","0,23","0,23","0,12","0,81",6229.2,"0,71"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,100000,dp,10,"0,51","0,53","0,13","0,34","0,68",6010.3,"0,26"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,100000,bt,10,"1,4921","0,78","1,7805","0,2","5,9060",6010.3,"1,1933"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,100000,bb,10,"0,31","0,15","0,5","0,039","1,7065",6010.3,"1,6290"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,1000000,dp,10,"0,51","0,52","0,1","0,33","0,64",6612.5,"0,19"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,1000000,bt,10,"5,0847","1,6973","9,6226","0,11","31,8471",6612.5,"1,8925"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,1000000,bb,10,"0,3","0,17","0,36","0,0098","1,2296",6612.5,"1,1782"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,10000000,dp,10,"0,47","0,41","0,12","0,34","0,67",5992.8,"0,25"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,10000000,bt,10,"1,2038","0,75","1,2199","0,11","3,8843",5992.8,"1,0133"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,10000000,bb,10,"0,25","0,19","0,19","0,027","0,6",5992.8,"0,77"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,100000000,dp,10,1,"0,95","0,19","0,79","1,2917",7329.2,"0,19"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,100000000,bt,10,"2,6420","2,0953","1,5511","0,88","6,4460",7329.2,"0,59"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,100000000,bb,10,"0,48","0,41","0,41","0,058","1,3868",7329.2,"0,86"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,1000000000,dp,10,"10,4196","9,5821","5,5912","4,4300","24,9940",6831.6,"0,54"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,1000000000,bt,10,"2,3792","1,5571","2,7585","0,25","9,7260",6831.6,"1,1594"
CSV_300itens_aumento_de_peso_e_volume.csv,300,100000000,1000000000,bb,10,"0,29","0,17","0,28","0,078","1,0340",6831.6,"0,98"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,1000,dp,10,"0,47","0,45","0,14","0,3","0,84",6445.1,"0,3"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,1000,bt,10,"1,9204","0,95","2,6895","0,23","9,0937",6445.1,"1,4005"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,1000,bb,10,"0,29","0,1","0,38","0,047","1,0498",6445.1,"1,3184"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,100000,dp,10,"0,48","0,48","0,16","0,23","0,74",6419.3,"0,34"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,100000,bt,10,"2,1311","1,7764","1,4192","0,53","4,5638",6419.3,"0,67"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,100000,bb,10,"0,42","0,42","0,26","0,02","0,82",6419.3,"0,63"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,1000000,dp,10,"0,55","0,56","0,15","0,39","0,89",6870.9,"0,27"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,1000000,bt,10,"3,5056","1,1852","6,0191","0,37","20,0276",6870.9,"1,7170"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,1000000,bb,10,"0,33","0,22","0,28","0,076","0,75",6870.9,"0,84"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,10000000,dp,10,"0,5","0,5","0,13","0,31","0,73",6105.8,"0,25"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,10000000,bt,10,"1,3266","0,96","1,2298","0,15","4,3795",6105.8,"0,93"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,10000000,bb,10,"0,26","0,17","0,25","0,04","0,77",6105.8,"0,98"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,100000000,dp,10,"0,83","0,92","0,26","0,2","1,1064",6369.4,"0,31"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,100000000,bt,10,"2,0431","1,6756","1,8498","0,04","5,5239",6369.4,"0,91"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,100000000,bb,10,"0,37","0,14","0,58","0,013","1,9372",6369.4,"1,5621"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,1000000000,dp,10,"10,7134","11,2828","4,1476","6,0204","20,3951",6682.2,"0,39"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,1000000000,bt,10,"3,2880","1,9665","3,8524","0,51","13,1692",6682.2,"1,1717"
CSV_300itens_aumento_de_peso_e_volume.csv,300,1000000000,1000000000,bb,10,"0,43","0,16","0,64","0,06","2,1086",6682.2,"1,4681"
