n,W,V,rep,instance,algorithm,profit,chosen_items,time_seconds,time_unit
300,10000000,10000000,9,instances/n300_w10000000_v10000000_r9.txt,bb,5413,"2 48 61 91 130 251 267 293 300",0.148789255,seconds
300,10000000,10000000,10,instances/n300_w10000000_v10000000_r10.txt,dp,6192,"37 59 86 111 113 136 137 174 268",0.449321910,seconds
300,10000000,10000000,10,instances/n300_w10000000_v10000000_r10.txt,bt,6192,"37 59 86 111 113 136 137 174 268",0.338296009,seconds
300,10000000,10000000,10,instances/n300_w10000000_v10000000_r10.txt,bb,6192,"37 59 86 111 113 136 137 174 268",0.026528637,seconds
300,10000000,100000000,1,instances/n300_w10000000_v100000000_r1.txt,dp,5477,"70 157 165 175 246 260 285",0.706519762,seconds
300,10000000,100000000,1,instances/n300_w10000000_v100000000_r1.txt,bt,5477,"70 157 165 175 246 260 285",0.558128050,seconds
300,10000000,100000000,1,instances/n300_w10000000_v100000000_r1.txt,bb,5477,"70 157 165 175 246 260 285",0.124116818,seconds
300,10000000,100000000,2,instances/n300_w10000000_v100000000_r2.txt,dp,5256,"19 116 131 164 204 217 236",0.466146863,seconds
300,10000000,100000000,2,instances/n300_w10000000_v100000000_r2.txt,bt,5256,"19 116 131 164 204 217 236",0.571966395,seconds
300,10000000,100000000,2,instances/n300_w10000000_v100000000_r2.txt,bb,5256,"19 116 131 164 204 217 236",0.102150935,seconds
300,10000000,100000000,3,instances/n300_w10000000_v100000000_r3.txt,dp,6807,"4 6 33 68 72 209 231 289",1.123539751,seconds
300,10000000,100000000,3,instances/n300_w10000000_v100000000_r3.txt,bt,6807,"4 6 33 68 72 209 231 289",0.861637860,seconds
300,10000000,100000000,3,instances/n300_w10000000_v100000000_r3.txt,bb,6807,"4 6 33 68 72 209 231 289",0.095769301,seconds
300,10000000,100000000,4,instances/n300_w10000000_v100000000_r4.txt,dp,6123,"58 79 126 184 225 250 262 296",0.962929310,seconds
300,10000000,100000000,4,instances/n300_w10000000_v100000000_r4.txt,bt,6123,"58 79 126 184 225 250 262 296",0.448576342,seconds
300,10000000,100000000,4,instances/n300_w10000000_v100000000_r4.txt,bb,6123,"58 79 126 184 225 250 262 296",0.055019842,seconds
300,10000000,100000000,5,instances/n300_w10000000_v100000000_r5.txt,dp,5652,"33 53 71 141 149 180 214 276",0.866205333,seconds
300,10000000,100000000,5,instances/n300_w10000000_v100000000_r5.txt,bt,5652,"33 53 71 141 149 180 214 276",1.280172355,seconds
300,10000000,100000000,5,instances/n300_w10000000_v100000000_r5.txt,bb,5652,"33 53 71 141 149 180 214 276",0.336425976,seconds
300,10000000,100000000,6,instances/n300_w10000000_v100000000_r6.txt,dp,7148,"12 15 38 68 106 123 136 175 235 273",0.945324653,seconds
300,10000000,100000000,6,instances/n300_w10000000_v100000000_r6.txt,bt,7148,"12 15 38 68 106 123 136 175 235 273",5.874950856,seconds
300,10000000,100000000,6,instances/n300_w10000000_v100000000_r6.txt,bb,7148,"12 15 38 68 106 123 136 175 235 273",0.808115858,seconds
300,10000000,100000000,7,instances/n300_w10000000_v100000000_r7.txt,dp,7647,"35 49 61 102 119 146 150 161 186 248 259",1.135815748,seconds
300,10000000,100000000,7,instances/n300_w10000000_v100000000_r7.txt,bt,7647,"35 49 61 102 119 146 150 161 186 248 259",3.225784031,seconds
300,10000000,100000000,7,instances/n300_w10000000_v100000000_r7.txt,bb,7647,"35 49 61 102 119 146 150 161 186 248 259",0.421291264,seconds
300,10000000,100000000,8,instances/n300_w10000000_v100000000_r8.txt,dp,7050,"30 52 75 76 95 118 140 156 160 174 291",0.923199269,seconds
300,10000000,100000000,8,instances/n300_w10000000_v100000000_r8.txt,bt,7050,"30 52 75 76 95 118 140 156 160 174 291",2.938345056,seconds
300,10000000,100000000,8,instances/n300_w10000000_v100000000_r8.txt,bb,7050,"30 52 75 76 95 118 140 156 160 174 291",0.466813173,seconds
300,10000000,100000000,9,instances/n300_w10000000_v100000000_r9.txt,dp,5520,"7 13 20 161 162 175 259 291",0.945381275,seconds
300,10000000,100000000,9,instances/n300_w10000000_v100000000_r9.txt,bt,5520,"7 13 20 161 162 175 259 291",1.478855907,seconds
300,10000000,100000000,9,instances/n300_w10000000_v100000000_r9.txt,bb,5520,"7 13 20 161 162 175 259 291",0.135941122,seconds
300,10000000,100000000,10,instances/n300_w10000000_v100000000_r10.txt,dp,5516,"8 32 89 185 204 214 224",0.669281253,seconds
300,10000000,100000000,10,instances/n300_w10000000_v100000000_r10.txt,bt,5516,"8 32 89 185 204 214 224",0.182639356,seconds
300,10000000,100000000,10,instances/n300_w10000000_v100000000_r10.txt,bb,5516,"8 32 89 185 204 214 224",0.030060526,seconds
300,10000000,1000000000,1,instances/n300_w10000000_v1000000000_r1.txt,dp,7492,"12 74 77 101 102 171 244 265 286 299",7.647243865,seconds
300,10000000,1000000000,1,instances/n300_w10000000_v1000000000_r1.txt,bt,7492,"12 74 77 101 102 171 244 265 286 299",0.916290600,seconds
300,10000000,1000000000,1,instances/n300_w10000000_v1000000000_r1.txt,bb,7492,"12 74 77 101 102 171 244 265 286 299",0.058897755,seconds
300,10000000,1000000000,2,instances/n300_w10000000_v1000000000_r2.txt,dp,6402,"35 40 45 101 137 149 158 213 223 272",12.144506946,seconds
300,10000000,1000000000,2,instances/n300_w10000000_v1000000000_r2.txt,bt,6402,"35 40 45 101 137 149 158 213 223 272",5.500695222,seconds
300,10000000,1000000000,2,instances/n300_w10000000_v1000000000_r2.txt,bb,6402,"35 40 45 101 137 149 158 213 223 272",0.742682189,seconds
300,10000000,1000000000,3,instances/n300_w10000000_v1000000000_r3.txt,dp,6375,"44 61 96 191 192 210 245 274",7.006718412,seconds
300,10000000,1000000000,3,instances/n300_w10000000_v1000000000_r3.txt,bt,6375,"44 61 96 191 192 210 245 274",0.358200872,seconds
300,10000000,1000000000,3,instances/n300_w10000000_v1000000000_r3.txt,bb,6375,"44 61 96 191 192 210 245 274",0.067153887,seconds
300,10000000,1000000000,4,instances/n300_w10000000_v1000000000_r4.txt,dp,4678,"62 67 77 87 200 240 246",6.487446871,seconds
300,10000000,1000000000,4,instances/n300_w10000000_v1000000000_r4.txt,bt,4678,"62 67 77 87 200 240 246",0.146323593,seconds
300,10000000,1000000000,4,instances/n300_w10000000_v1000000000_r4.txt,bb,4678,"62 67 77 87 200 240 246",0.055514607,seconds
300,10000000,1000000000,5,instances/n300_w10000000_v1000000000_r5.txt,dp,7507,"19 49 62 84 118 153 202 207 211",11.131661102,seconds
300,10000000,1000000000,5,instances/n300_w10000000_v1000000000_r5.txt,bt,7507,"19 49 62 84 118 153 202 207 211",1.168660273,seconds
300,10000000,1000000000,5,instances/n300_w10000000_v1000000000_r5.txt,bb,7507,"19 49 62 84 118 153 202 207 211",0.130859329,seconds
300,10000000,1000000000,6,instances/n300_w10000000_v1000000000_r6.txt,dp,7429,"31 33 34 89 114 118 125 182 268 289",9.460354266,seconds
300,10000000,1000000000,6,instances/n300_w10000000_v1000000000_r6.txt,bt,7429,"31 33 34 89 114 118 125 182 268 289",2.365382526,seconds
300,10000000,1000000000,6,instances/n300_w10000000_v1000000000_r6.txt,bb,7429,"31 33 34 89 114 118 125 182 268 289",0.203401310,seconds
300,10000000,1000000000,7,instances/n300_w10000000_v1000000000_r7.txt,dp,5854,"23 73 107 108 116 182 221 290",5.409885726,seconds
300,10000000,1000000000,7,instances/n300_w10000000_v1000000000_r7.txt,bt,5854,"23 73 107 108 116 182 221 290",0.251214640,seconds
300,10000000,1000000000,7,instances/n300_w10000000_v1000000000_r7.txt,bb,5854,"23 73 107 108 116 182 221 290",0.028202095,seconds
300,10000000,1000000000,8,instances/n300_w10000000_v1000000000_r8.txt,dp,4820,"7 50 67 149 161 262 266",6.021690236,seconds
300,10000000,1000000000,8,instances/n300_w10000000_v1000000000_r8.txt,bt,4820,"7 50 67 149 161 262 266",0.450425598,seconds
300,10000000,1000000000,8,instances/n300_w10000000_v1000000000_r8.txt,bb,4820,"7 50 67 149 161 262 266",0.183932079,seconds
300,10000000,1000000000,9,instances/n300_w10000000_v1000000000_r9.txt,dp,5811,"99 136 141 161 174 194 211 299",8.164855870,seconds
300,10000000,1000000000,9,instances/n300_w10000000_v1000000000_r9.txt,bt,5811,"99 136 141 161 174 194 211 299",0.472485723,seconds
300,10000000,1000000000,9,instances/n300_w10000000_v1000000000_r9.txt,bb,5811,"99 136 141 161 174 194 211 299",0.063585075,seconds
300,10000000,1000000000,10,instances/n300_w10000000_v1000000000_r10.txt,dp,6615,"12 13 55 84 88 170 229 232 278",8.327875993,seconds
300,10000000,1000000000,10,instances/n300_w10000000_v1000000000_r10.txt,bt,6615,"12 13 55 84 88 170 229 232 278",1.112346513,seconds
300,10000000,1000000000,10,instances/n300_w10000000_v1000000000_r10.txt,bb,6615,"12 13 55 84 88 170 229 232 278",0.296011361,seconds
300,100000000,1000,1,instances/n300_w100000000_v1000_r1.txt,dp,5303,"68 80 197 227 233 245 251 274 285",0.368860645,seconds
300,100000000,1000,1,instances/n300_w100000000_v1000_r1.txt,bt,5303,"68 80 197 227 233 245 251 274 285",0.492563982,seconds
300,100000000,1000,1,instances/n300_w100000000_v1000_r1.txt,bb,5303,"68 80 197 227 233 245 251 274 285",0.191136738,seconds
300,100000000,1000,2,instances/n300_w100000000_v1000_r2.txt,dp,5864,"33 38 43 76 163 167 201 210 245 248",0.545323614,seconds
300,100000000,1000,2,instances/n300_w100000000_v1000_r2.txt,bt,5864,"33 38 43 76 163 167 201 210 245 248",2.195076142,seconds
300,100000000,1000,2,instances/n300_w100000000_v1000_r2.txt,bb,5864,"33 38 43 76 163 167 201 210 245 248",0.245583294,seconds
300,100000000,1000,3,instances/n300_w100000000_v1000_r3.txt,dp,6288,"2 34 141 145 191 236 258 298",0.613485746,seconds
300,100000000,1000,3,instances/n300_w100000000_v1000_r3.txt,bt,6288,"2 34 141 145 191 236 258 298",0.756763209,seconds
300,100000000,1000,3,instances/n300_w100000000_v1000_r3.txt,bb,6288,"2 34 141 145 191 236 258 298",0.164792590,seconds
300,100000000,1000,4,instances/n300_w100000000_v1000_r4.txt,dp,5989,"5 67 86 108 113 125 208 273",0.483640273,seconds
300,100000000,1000,4,instances/n300_w100000000_v1000_r4.txt,bt,5989,"5 67 86 108 113 125 208 273",0.632410823,seconds
300,100000000,1000,4,instances/n300_w100000000_v1000_r4.txt,bb,5989,"5 67 86 108 113 125 208 273",0.316039311,seconds
300,100000000,1000,5,instances/n300_w100000000_v1000_r5.txt,dp,5987,"65 73 79 128 188 195 217",0.491774360,seconds
300,100000000,1000,5,instances/n300_w100000000_v1000_r5.txt,bt,5987,"65 73 79 128 188 195 217",1.028890653,seconds
300,100000000,1000,5,instances/n300_w100000000_v1000_r5.txt,bb,5987,"65 73 79 128 188 195 217",0.193043619,seconds
300,100000000,1000,6,instances/n300_w100000000_v1000_r6.txt,dp,7997,"69 86 121 148 180 190 215 240 279 298",0.446945638,seconds
300,100000000,1000,6,instances/n300_w100000000_v1000_r6.txt,bt,7997,"69 86 121 148 180 190 215 240 279 298",4.675929486,seconds
300,100000000,1000,6,instances/n300_w100000000_v1000_r6.txt,bb,7997,"69 86 121 148 180 190 215 240 279 298",0.347424334,seconds
300,100000000,1000,7,instances/n300_w100000000_v1000_r7.txt,dp,6689,"3 56 100 104 105 140 141 145 179 198 238",0.461583752,seconds
300,100000000,1000,7,instances/n300_w100000000_v1000_r7.txt,bt,6689,"3 56 100 104 105 140 141 145 179 198 238",4.617499942,seconds
300,100000000,1000,7,instances/n300_w100000000_v1000_r7.txt,bb,6689,"3 56 100 104 105 140 141 145 179 198 238",0.805674389,seconds
300,100000000,1000,8,instances/n300_w100000000_v1000_r8.txt,dp,5036,"25 58 72 98 194 226 251 287",0.545078159,seconds
300,100000000,1000,8,instances/n300_w100000000_v1000_r8.txt,bt,5036,"25 58 72 98 194 226 251 287",1.359677847,seconds
300,100000000,1000,8,instances/n300_w100000000_v1000_r8.txt,bb,5036,"25 58 72 98 194 226 251 287",0.701143979,seconds
300,100000000,1000,9,instances/n300_w100000000_v1000_r9.txt,dp,6928,"23 26 99 117 146 150 182 209 212 265",0.353159239,seconds
300,100000000,1000,9,instances/n300_w100000000_v1000_r9.txt,bt,6928,"23 26 99 117 146 150 182 209 212 265",1.381708726,seconds
300,100000000,1000,9,instances/n300_w100000000_v1000_r9.txt,bb,6928,"23 26 99 117 146 150 182 209 212 265",0.215417492,seconds
300,100000000,1000,10,instances/n300_w100000000_v1000_r10.txt,dp,6211,"77 133 136 175 199 229 238 263 274",0.422079497,seconds
300,100000000,1000,10,instances/n300_w100000000_v1000_r10.txt,bt,6211,"77 133 136 175 199 229 238 263 274",0.824964341,seconds
300,100000000,1000,10,instances/n300_w100000000_v1000_r10.txt,bb,6211,"77 133 136 175 199 229 238 263 274",0.115496001,seconds
300,100000000,100000,1,instances/n300_w100000000_v100000_r1.txt,dp,4698,"94 95 129 258 264 284",0.583658835,seconds
300,100000000,100000,1,instances/n300_w100000000_v100000_r1.txt,bt,4698,"94 95 129 258 264 284",0.200282289,seconds
300,100000000,100000,1,instances/n300_w100000000_v100000_r1.txt,bb,4698,"94 95 129 258 264 284",0.057832931,seconds
300,100000000,100000,2,instances/n300_w100000000_v100000_r2.txt,dp,6857,"82 94 140 142 143 164 178 242 251 294",0.377575367,seconds
300,100000000,100000,2,instances/n300_w100000000_v100000_r2.txt,bt,6857,"82 94 140 142 143 164 178 242 251 294",3.216372771,seconds
300,100000000,100000,2,instances/n300_w100000000_v100000_r2.txt,bb,6857,"82 94 140 142 143 164 178 242 251 294",0.214074187,seconds
300,100000000,100000,3,instances/n300_w100000000_v100000_r3.txt,dp,6493,"71 72 95 139 152 198 200 216 232",0.577705038,seconds
300,100000000,100000,3,instances/n300_w100000000_v100000_r3.txt,bt,6493,"71 72 95 139 152 198 200 216 232",0.833060473,seconds
300,100000000,100000,3,instances/n300_w100000000_v100000_r3.txt,bb,6493,"71 72 95 139 152 198 200 216 232",0.093775689,seconds
300,100000000,100000,4,instances/n300_w100000000_v100000_r4.txt,dp,6036,"9 36 89 104 140 166 187 273",0.671401516,seconds
300,100000000,100000,4,instances/n300_w100000000_v100000_r4.txt,bt,6036,"9 36 89 104 140 166 187 273",0.771899531,seconds
300,100000000,100000,4,instances/n300_w100000000_v100000_r4.txt,bb,6036,"9 36 89 104 140 166 187 273",0.226170966,seconds
300,100000000,100000,5,instances/n300_w100000000_v100000_r5.txt,dp,5403,"2 41 55 126 208 212 268",0.372299163,seconds
300,100000000,100000,5,instances/n300_w100000000_v100000_r5.txt,bt,5403,"2 41 55 126 208 212 268",0.417529536,seconds
300,100000000,100000,5,instances/n300_w100000000_v100000_r5.txt,bb,5403,"2 41 55 126 208 212 268",0.054053032,seconds
300,100000000,100000,6,instances/n300_w100000000_v100000_r6.txt,dp,5631,"28 66 108 157 174 186 235 274",0.406891117,seconds
300,100000000,100000,6,instances/n300_w100000000_v100000_r6.txt,bt,5631,"28 66 108 157 174 186 235 274",0.739759247,seconds
300,100000000,100000,6,instances/n300_w100000000_v100000_r6.txt,bb,5631,"28 66 108 157 174 186 235 274",0.397271109,seconds
300,100000000,100000,7,instances/n300_w100000000_v100000_r7.txt,dp,6159,"28 46 79 127 143 151 189 246",0.639560220,seconds
300,100000000,100000,7,instances/n300_w100000000_v100000_r7.txt,bt,6159,"28 46 79 127 143 151 189 246",5.906013559,seconds
300,100000000,100000,7,instances/n300_w100000000_v100000_r7.txt,bb,6159,"28 46 79 127 143 151 189 246",1.706488370,seconds
300,100000000,100000,8,instances/n300_w100000000_v100000_r8.txt,dp,7059,"7 10 53 61 77 125 158 184 215 269",0.683796505,seconds
300,100000000,100000,8,instances/n300_w100000000_v100000_r8.txt,bt,7059,"7 10 53 61 77 125 158 184 215 269",1.655325913,seconds
300,100000000,100000,8,instances/n300_w100000000_v100000_r8.txt,bb,7059,"7 10 53 61 77 125 158 184 215 269",0.148177724,seconds
300,100000000,100000,9,instances/n300_w100000000_v100000_r9.txt,dp,6450,"14 49 112 145 198 204 257 285",0.340787819,seconds
300,100000000,100000,9,instances/n300_w100000000_v100000_r9.txt,bt,6450,"14 49 112 145 198 204 257 285",0.390982024,seconds
300,100000000,100000,9,instances/n300_w100000000_v100000_r9.txt,bb,6450,"14 49 112 145 198 204 257 285",0.039209269,seconds
300,100000000,100000,10,instances/n300_w100000000_v100000_r10.txt,dp,5317,"5 17 86 133 151 164 236 258",0.485210885,seconds
300,100000000,100000,10,instances/n300_w100000000_v100000_r10.txt,bt,5317,"5 17 86 133 151 164 236 258",0.789771832,seconds
300,100000000,100000,10,instances/n300_w100000000_v100000_r10.txt,bb,5317,"5 17 86 133 151 164 236 258",0.149452569,seconds
300,100000000,1000000,1,instances/n300_w100000000_v1000000_r1.txt,dp,6658,"35 44 53 115 135 158 205 246",0.492713721,seconds
300,100000000,1000000,1,instances/n300_w100000000_v1000000_r1.txt,bt,6658,"35 44 53 115 135 158 205 246",1.793169531,seconds
300,100000000,1000000,1,instances/n300_w100000000_v1000000_r1.txt,bb,6658,"35 44 53 115 135 158 205 246",0.155424133,seconds
300,100000000,1000000,2,instances/n300_w100000000_v1000000_r2.txt,dp,5126,"74 104 108 181 226 258 269",0.484457770,seconds
300,100000000,1000000,2,instances/n300_w100000000_v1000000_r2.txt,bt,5126,"74 104 108 181 226 258 269",0.475335930,seconds
300,100000000,1000000,2,instances/n300_w100000000_v1000000_r2.txt,bb,5126,"74 104 108 181 226 258 269",0.137631061,seconds
300,100000000,1000000,3,instances/n300_w100000000_v1000000_r3.txt,dp,5887,"97 111 146 154 159 182 186",0.397052891,seconds
300,100000000,1000000,3,instances/n300_w100000000_v1000000_r3.txt,bt,5887,"97 111 146 154 159 182 186",0.495540632,seconds
300,100000000,1000000,3,instances/n300_w100000000_v1000000_r3.txt,bb,5887,"97 111 146 154 159 182 186",0.206427519,seconds
300,100000000,1000000,4,instances/n300_w100000000_v1000000_r4.txt,dp,7626,"5 117 128 150 193 195 203 218 280 287 299",0.551414705,seconds
300,100000000,1000000,4,instances/n300_w100000000_v1000000_r4.txt,bt,7626,"5 117 128 150 193 195 203 218 280 287 299",2.966297429,seconds
300,100000000,1000000,4,instances/n300_w100000000_v1000000_r4.txt,bb,7626,"5 117 128 150 193 195 203 218 280 287 299",0.072384829,seconds
300,100000000,1000000,5,instances/n300_w100000000_v1000000_r5.txt,dp,5258,"63 72 74 97 207 218 249",0.334374870,seconds
300,100000000,1000000,5,instances/n300_w100000000_v1000000_r5.txt,bt,5258,"63 72 74 97 207 218 249",0.107194277,seconds
300,100000000,1000000,5,instances/n300_w100000000_v1000000_r5.txt,bb,5258,"63 72 74 97 207 218 249",0.009816240,seconds
300,100000000,1000000,6,instances/n300_w100000000_v1000000_r6.txt,dp,6903,"65 69 87 106 111 120 141 193 205 246 300",0.444034875,seconds
300,100000000,1000000,6,instances/n300_w100000000_v1000000_r6.txt,bt,6903,"65 69 87 106 111 120 141 193 205 246 300",4.308284280,seconds
300,100000000,1000000,6,instances/n300_w100000000_v1000000_r6.txt,bb,6903,"65 69 87 106 111 120 141 193 205 246 300",0.546298746,seconds
300,100000000,1000000,7,instances/n300_w100000000_v1000000_r7.txt,dp,7223,"120 131 140 176 189 190 199 249 266 294",0.635896635,seconds
300,100000000,1000000,7,instances/n300_w100000000_v1000000_r7.txt,bt,7223,"120 131 140 176 190 199 207 249 266 294",6.603892276,seconds
300,100000000,1000000,7,instances/n300_w100000000_v1000000_r7.txt,bb,7223,"120 131 140 176 190 199 207 249 266 294",0.187444485,seconds
300,100000000,1000000,8,instances/n300_w100000000_v1000000_r8.txt,dp,7090,"8 34 43 80 91 192 233 240 259 286",0.635184035,seconds
300,100000000,1000000,8,instances/n300_w100000000_v1000000_r8.txt,bt,7090,"8 34 43 80 91 192 233 240 259 286",1.601529443,seconds
300,100000000,1000000,8,instances/n300_w100000000_v1000000_r8.txt,bb,7090,"8 34 43 80 91 192 233 240 259 286",0.135047039,seconds
300,100000000,1000000,9,instances/n300_w100000000_v1000000_r9.txt,dp,5548,"89 92 213 222 235 259 276 293",0.584257044,seconds
300,100000000,1000000,9,instances/n300_w100000000_v1000000_r9.txt,bt,5548,"89 92 213 222 235 259 276 293",0.648168534,seconds
300,100000000,1000000,9,instances/n300_w100000000_v1000000_r9.txt,bb,5548,"89 92 213 222 235 259 276 293",0.368747522,seconds
300,100000000,1000000,10,instances/n300_w100000000_v1000000_r10.txt,dp,8806,"40 74 137 151 188 201 213 232 262 295 298 300",0.548404579,seconds
300,100000000,1000000,10,instances/n300_w100000000_v1000000_r10.txt,bt,8806,"40 74 137 151 188 201 213 232 262 295 298 300",31.847094966,seconds
300,100000000,1000000,10,instances/n300_w100000000_v1000000_r10.txt,bb,8806,"40 74 137 151 188 201 213 232 262 295 298 300",1.229587293,seconds
300,100000000,10000000,1,instances/n300_w100000000_v10000000_r1.txt,dp,5382,"1 35 105 147 152 170 185 268",0.340954151,seconds
300,100000000,10000000,1,instances/n300_w100000000_v10000000_r1.txt,bt,5382,"1 35 105 147 152 170 185 268",0.445242052,seconds
300,100000000,10000000,1,instances/n300_w100000000_v10000000_r1.txt,bb,5382,"1 35 105 147 152 170 185 268",0.205906430,seconds
300,100000000,10000000,2,instances/n300_w100000000_v10000000_r2.txt,dp,5948,"47 58 126 134 224 273",0.630985687,seconds
300,100000000,10000000,2,instances/n300_w100000000_v10000000_r2.txt,bt,5948,"47 58 126 134 224 273",0.719858235,seconds
300,100000000,10000000,2,instances/n300_w100000000_v10000000_r2.txt,bb,5948,"47 58 126 134 224 273",0.186845026,seconds
300,100000000,10000000,3,instances/n300_w100000000_v10000000_r3.txt,dp,6623,"92 138 164 173 233 256 268 272",0.399550626,seconds
300,100000000,10000000,3,instances/n300_w100000000_v10000000_r3.txt,bt,6623,"92 138 164 173 233 256 268 272",0.831604135,seconds
300,100000000,10000000,3,instances/n300_w100000000_v10000000_r3.txt,bb,6623,"92 138 164 173 233 256 268 272",0.132852204,seconds
300,100000000,10000000,4,instances/n300_w100000000_v10000000_r4.txt,dp,6841,"57 102 118 122 146 184 217 262 264 297",0.670202837,seconds
300,100000000,10000000,4,instances/n300_w100000000_v10000000_r4.txt,bt,6841,"57 102 118 122 146 184 217 262 264 297",1.778189460,seconds
300,100000000,10000000,4,instances/n300_w100000000_v10000000_r4.txt,bb,6841,"57 102 118 122 146 184 217 262 264 297",0.604203132,seconds
300,100000000,10000000,5,instances/n300_w100000000_v10000000_r5.txt,dp,6088,"82 88 99 183 206 239 279 281 292",0.394771686,seconds
300,100000000,10000000,5,instances/n300_w100000000_v10000000_r5.txt,bt,6088,"82 88 99 183 206 239 279 281 292",0.425213952,seconds
300,100000000,10000000,5,instances/n300_w100000000_v10000000_r5.txt,bb,6088,"82 88 99 183 206 239 279 281 292",0.129602603,seconds
300,100000000,10000000,6,instances/n300_w100000000_v10000000_r6.txt,dp,7321,"62 65 96 98 149 197 229 244 284 298",0.611999836,seconds
300,100000000,10000000,6,instances/n300_w100000000_v10000000_r6.txt,bt,7321,"62 65 96 98 149 197 229 244 284 298",3.884346406,seconds
300,100000000,10000000,6,instances/n300_w100000000_v10000000_r6.txt,bb,7321,"62 65 96 98 149 197 229 244 284 298",0.170732525,seconds
300,100000000,10000000,7,instances/n300_w100000000_v10000000_r7.txt,dp,5126,"115 154 203 210 235 265 281 293",0.392912428,seconds
300,100000000,10000000,7,instances/n300_w100000000_v10000000_r7.txt,bt,5126,"115 154 203 210 235 265 281 293",0.782292439,seconds
300,100000000,10000000,7,instances/n300_w100000000_v10000000_r7.txt,bb,5126,"115 154 203 210 235 265 281 293",0.273857679,seconds
300,100000000,10000000,8,instances/n300_w100000000_v10000000_r8.txt,dp,5875,"15 33 135 158 163 242 250 276 295",0.444556447,seconds
300,100000000,10000000,8,instances/n300_w100000000_v10000000_r8.txt,bt,5875,"15 33 135 158 163 242 250 276 295",2.699802677,seconds
300,100000000,10000000,8,instances/n300_w100000000_v10000000_r8.txt,bb,5875,"15 33 135 158 163 242 250 276 295",0.588799021,seconds
300,100000000,10000000,9,instances/n300_w100000000_v10000000_r9.txt,dp,5359,"39 62 88 120 139 181 240 300",0.415545177,seconds
300,100000000,10000000,9,instances/n300_w100000000_v10000000_r9.txt,bt,5359,"39 62 88 120 139 181 240 300",0.364922741,seconds
300,100000000,10000000,9,instances/n300_w100000000_v10000000_r9.txt,bb,5359,"39 62 88 120 139 181 240 300",0.189609121,seconds
300,100000000,10000000,10,instances/n300_w100000000_v10000000_r10.txt,dp,5365,"1 2 13 100 121 202 222 274",0.409708709,seconds
300,100000000,10000000,10,instances/n300_w100000000_v10000000_r10.txt,bt,5365,"1 2 13 100 121 202 222 274",0.106748839,seconds
300,100000000,10000000,10,instances/n300_w100000000_v10000000_r10.txt,bb,5365,"1 2 13 100 121 202 222 274",0.026792812,seconds
300,100000000,100000000,1,instances/n300_w100000000_v100000000_r1.txt,dp,7699,"46 66 69 86 95 103 125 142 170 198 251 290",1.033651531,seconds
300,100000000,100000000,1,instances/n300_w100000000_v100000000_r1.txt,bt,7699,"46 66 69 86 95 103 125 142 170 198 251 290",3.602297273,seconds
300,100000000,100000000,1,instances/n300_w100000000_v100000000_r1.txt,bb,7699,"46 66 69 86 95 103 125 142 170 198 251 290",0.772989256,seconds
300,100000000,100000000,2,instances/n300_w100000000_v100000000_r2.txt,dp,8077,"15 18 30 55 61 110 116 182 249 259",0.961451558,seconds
300,100000000,100000000,2,instances/n300_w100000000_v100000000_r2.txt,bt,8077,"15 18 30 55 61 110 116 182 249 259",2.119709150,seconds
300,100000000,100000000,2,instances/n300_w100000000_v100000000_r2.txt,bb,8077,"15 18 30 55 61 110 116 182 249 259",0.330179094,seconds
300,100000000,100000000,3,instances/n300_w100000000_v100000000_r3.txt,dp,7779,"95 103 161 163 165 187 201 223 262 282",0.876763469,seconds
300,100000000,100000000,3,instances/n300_w100000000_v100000000_r3.txt,bt,7779,"95 103 161 163 165 187 201 223 262 282",1.737665454,seconds
300,100000000,100000000,3,instances/n300_w100000000_v100000000_r3.txt,bb,7779,"95 103 161 163 165 187 201 223 262 282",0.067084918,seconds
300,100000000,100000000,4,instances/n300_w100000000_v100000000_r4.txt,dp,7492,"44 64 83 94 101 114 129 131 222 231",0.785986325,seconds
300,100000000,100000000,4,instances/n300_w100000000_v100000000_r4.txt,bt,7492,"44 64 83 94 101 114 129 131 222 231",1.984664469,seconds
300,100000000,100000000,4,instances/n300_w100000000_v100000000_r4.txt,bb,7492,"44 64 83 94 101 114 129 131 222 231",0.153422254,seconds
300,100000000,100000000,5,instances/n300_w100000000_v100000000_r5.txt,dp,5931,"47 52 54 67 137 161 225 246 288",0.831215207,seconds
300,100000000,100000000,5,instances/n300_w100000000_v100000000_r5.txt,bt,5931,"47 52 54 67 137 161 225 246 288",1.820353147,seconds
300,100000000,100000000,5,instances/n300_w100000000_v100000000_r5.txt,bb,5931,"47 52 54 67 137 161 225 246 288",0.493014506,seconds
300,100000000,100000000,6,instances/n300_w100000000_v100000000_r6.txt,dp,7718,"37 43 77 113 126 154 165 171 246 263",0.829471676,seconds
300,100000000,100000000,6,instances/n300_w100000000_v100000000_r6.txt,bt,7718,"37 43 77 113 126 154 165 171 246 263",6.445980784,seconds
300,100000000,100000000,6,instances/n300_w100000000_v100000000_r6.txt,bb,7718,"37 43 77 113 126 154 165 171 246 263",0.667717414,seconds
300,100000000,100000000,7,instances/n300_w100000000_v100000000_r7.txt,dp,7130,"72 90 96 127 140 188 231 255 276",1.277518462,seconds
300,100000000,100000000,7,instances/n300_w100000000_v100000000_r7.txt,bt,7130,"72 90 96 127 140 188 231 255 276",0.880332135,seconds
